stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,parent_station
3733,DOYEA,Doyen Brus,44.80027400,-0.60961400,1,TDOYEN
3734,DOYER,Doyen Brus,44.80027200,-0.60966500,1,TDOYEN
9226,DOY80R,Doyen Brus,44.80118500,-0.60958400,1,BDBRUS
9227,DOY80A,Doyen Brus,44.80108400,-0.60964100,1,BDBRUS
5227,5227,DRAVEMONT,44.84597002,-0.51043146,0,
6423,DUB32R,Du Bellay,44.87343300,-0.51433000,1,BDUBELL
6424,DUB32A,Du Bellay,44.87331900,-0.51367600,1,BDUBELL
1840,LES93A,Du Roy,44.95333400,-0.51214400,0,BLEST93
2002,LST93R,Du Roy,44.95328000,-0.51216600,0,BLEST93
3923,DROY93,Du Roy,44.95311000,-0.51182600,0,BDUROY
3611,DUB05A,Dubedout,44.84697400,-0.51145700,1,BDUBED
3612,DUB05R,Dubedout,44.84697500,-0.51226800,1,BDUBED
5993,DUB26R,Dubourdieu,44.82112585,-0.57801752,0,
3119,DUC36R,Ducasse,44.88327700,-0.59364500,1,BDUCASS
3120,DUC36A,Ducasse,44.88262300,-0.59323500,1,BDUCASS
1109,DUC27A,Ducourneau,44.86854800,-0.59175100,1,BDUCOUR
1784,DUC27R,Ducourneau,44.86872200,-0.59193900,1,BDUCOUR
1129,DUF91R,Dufresne,44.98941200,-0.54168800,0,BDUFRES
2140,DUF91A,Dufresne,44.98946600,-0.54167900,0,BDUFRES
3193,DUH22R,Duhamel,44.79293776,-0.56226225,0,
938,DUH23A,Duhamel,44.79282408,-0.56215379,0,
3951,DUM77R,Dumas,44.93225600,-0.63672800,1,BDUMA77
3952,DUM77A,Dumas,44.93279900,-0.63666200,1,BDUMA77
210,DUM52A,Dumont,44.88329016,-0.64793001,0,
1800,DUP06R,Dupas,44.82861900,-0.54056400,0,BDUPAS
3786,DUP07A,Dupas,44.82808200,-0.53987200,1,BDUPAS
711,DUP06A,Dupas,44.82877400,-0.53966200,0,BDUPAS
3219,DUP40A,Duplantier,44.81466800,-0.58067000,1,BDUPLAN
575,DUP40R,Duplantier,44.81462500,-0.58061700,1,BDUPLAN
1234,ROS50R,Dupuy-Verdun,44.84123500,-0.64412000,1,BROSTA
162,ROS50A,Dupuy-Verdun,44.84096700,-0.64265900,1,BROSTA
9845,DUR819,Duragnes,44.90635400,-0.68669300,0,BSCODUR
9859,DU819R,Duragnes,44.90629300,-0.68635900,0,BSCODUR
2038,DUR93A,Durandeau,44.95779900,-0.51289400,0,BDURDEA
290,DRD93A,Durandeau,44.95787300,-0.51283500,0,BDURDEA
13105,DUR15R,Durcy,44.79831474,-0.54212295,0,
240,DUR23A,Durcy,44.79949400,-0.54413400,0,BDURCY
64,DUR23R,Durcy,44.79943900,-0.54416800,1,BDURCY
1332,DUT13A,Dutertre,44.84071800,-0.59282000,1,BDUTER
856,DUT10R,Dutertre,44.84099600,-0.59258500,0,BDUTER
10031,AMDEPR,Dépôt Ambarès E,44.94244461,-0.49393726,0,
10030,AMDEPA,Dépôt Ambarès S,44.94244461,-0.49393726,0,
10029,BADEPR,Dépôt Bassens E,44.89325556,-0.52755318,0,
10028,BADEPA,Dépôt Bassens S,44.89325556,-0.52755318,0,
10033,DEPBAS,Dépôt Bastide,44.84906052,-0.55572650,0,
10051,DEPBRU,Dépôt de Bruges,44.89673392,-0.60888624,0,
10055,DEPMER,Dépôt de Mérignac,44.84856664,-0.71758840,0,
10053,DEPVIL,Dépôt de Villenav,44.78769375,-0.58792424,0,
10052,DEPHAI,Dépôt du Haillan,44.84863731,-0.71763109,0,
10001,CEL,Dépôt du Lac,44.87545038,-0.56215211,0,
10057,DEPEVA,Dépôt Evadys,44.88020419,-0.68920868,0,
10059,DEPKGH,Dépôt Haillan KG,44.85830670,-0.69448554,0,
10000,DEPLE,Dépôt Lescure,44.83418658,-0.60107882,0,
10050,DEPMED,Dépôt St Médard,44.89822494,-0.78073807,0,
10056,VAQUIER,Dépôt Vaquier,44.88254872,-0.54763158,0,
9432,SCOLAL,E. Lalanne,44.76948100,-0.56245800,0,BSCOLAL
2233,ECM63R,Echangeur du Moulinat,44.86959600,-0.49885600,1,BECMOUL
5562,ECM67A,Echangeur du Moulinat,44.86959200,-0.49785400,1,BECMOUL
6491,ECM40R,Echangeur du Moulinat,44.86995100,-0.50019600,1,BECMOUL
1781,ALA49A,Ecole Arnaud Lafon,44.82838300,-0.66759100,0,BALAFON
1795,ALA49R,Ecole Arnaud Lafon,44.82844800,-0.66698700,1,BALAFON
1665,EAR42R,Ecole d'Architecture,44.79327600,-0.60503800,1,BARCHI
2868,EAR42A,Ecole d'Architecture,44.79227000,-0.60548000,1,BARCHI
475,EMA42A,Ecole de Management,44.79656200,-0.60264200,1,BMANAG
841,EMA42R,Ecole de Management,44.79654300,-0.60240000,1,BMANAG
9228,EMA80R,Ecole de Management,44.79749600,-0.60303100,1,BMANAG
3369,GBE22A,Ecole Ferdinand Buisson,44.79824100,-0.55766200,0,BGBEGLE
5627,GBE15A,Ecole Ferdinand Buisson,44.79861500,-0.55752100,1,BGBEGLE
9620,SCOECOA,Ecole Gajac,44.88821300,-0.69608800,0,BSCOECO
9621,SCOECOR,Ecole Gajac,44.88880900,-0.69659600,0,BSCOECO
2739,EJC47R,Ecole Jean Cordier,44.81496600,-0.62061200,1,BEJCORD
2755,EJC47A,Ecole Jean Cordier,44.81440200,-0.62132300,1,BEJCORD
5874,FER43A,Ecole La Ferrade,44.81004300,-0.56562600,0,BFERRAD
2974,14J51R,Ecole Normale,44.84779644,-0.60216729,0,
9183,PBORDA,Ecole Normale,44.84760300,-0.60145800,1,BNORMAL
5868,SAL43R,Ecole Salengro,44.80576949,-0.56568380,0,
9605,SCOEVI,Ecole Villagexpo,44.88433800,-0.69741700,0,BSCOEVI
5452,ECO29,Ecoparc,44.92667061,-0.62092524,0,
9215,ECO79R,Ecoparc,44.92810360,-0.61151488,0,
9212,ECO79A,Ecoparc (Pérouse),44.93048065,-0.61103363,0,
1252,EDI45R,Edison,44.82033000,-0.59621400,0,BEDIS45
1390,EDI45A,Edison,44.82125300,-0.59496900,0,BEDIS45
410,EDI44A,Edison,44.77650800,-0.65332400,1,BEDISO
419,EDI44R,Edison,44.77628700,-0.65372700,1,BEDISO
9460,SCOEBR,Edouard Branly,44.77002300,-0.55736900,0,BSCOEBR
9593,SCOEDOA,Edouard Manet,44.87849500,-0.69911100,0,BSCOEDO
9594,SCOEDOR,Edouard Manet,44.87874100,-0.69903900,0,BSCOEDO
1151,EMI42R,Edouard Michel,44.76896575,-0.61675084,0,
571,EMI42A,Edouard Michel,44.76857978,-0.61697904,0,
1879,EGB57R,Eglise de Bruges,44.88340145,-0.61200924,0,
414,EGB57A,Eglise de Bruges,44.88352983,-0.61194144,0,
5100,EBE43R,Eglise de Bègles,44.80209850,-0.54470334,0,
5101,EBE43A,Eglise de Bègles,44.80206161,-0.54444784,0,
2672,EGB23R,Eglise de Bègles (av Jeanne d'Arc),44.80129900,-0.54432400,1,BEGBEGL
3199,EGB23A,Eglise de Bègles (av Jeanne d'Arc),44.80150000,-0.54453900,1,BEGBEGL
2381,EGL32A,Eglise de Floirac,44.83559600,-0.52182800,1,BEGFLO
2383,EGL32R,Eglise de Floirac,44.83559000,-0.52173900,1,BEGFLO
1618,EGR42A,Eglise de Gradignan,44.77227600,-0.61445900,1,BEGGRA
1673,EGR42R,Eglise de Gradignan,44.77237700,-0.61438900,1,BEGGRA
3066,MSA53A,Eglise de Saint-Aubin,44.91191300,-0.72485800,1,BMSAUBI
3827,EGS03R,Eglise de Saint-Aubin,44.91187100,-0.72395500,1,BEGSAU
3835,EGS82R,Eglise de Saint-Aubin,44.91156900,-0.72434100,1,BEGSAU
9133,EGSAA,Eglise de Saint-Aubin,44.91186200,-0.72395400,1,BEGSAU
9134,EGSAR,Eglise de Saint-Aubin,44.91194500,-0.72417500,1,BEGSAU
3045,EGS53R,Eglise de Saint-Médard,44.89545500,-0.71837600,1,BEGSME
3046,EGS53A,Eglise de Saint-Médard,44.89548800,-0.71846700,1,BEGSME
462,EGH53A,Eglise du Haillan,44.87351925,-0.67826100,0,
3441,EGD42R,Eglise Gradignan,44.77264866,-0.61381207,0,
7921,EGR10A,Eglise Gradignan,44.77189612,-0.61173933,0,
8922,EGR10R,Eglise Gradignan,44.77464429,-0.61452241,0,
1743,EGR63R,Eglise Romane,44.85780200,-0.49590300,1,BEGROMA
1827,EGR63A,Eglise Romane,44.85785100,-0.49608400,1,BEGROMA
2684,AUG49R,Eglise S Augustin,44.83283369,-0.61108678,0,
8471,ESA42A,Eglise S Augustin,44.83329767,-0.61123061,0,
2602,STAUGU,Eglise Saint-Augustin,44.83213800,-0.61113100,1,BSTAUGU
3130,EGA12A,Eglise Saint-Augustin,44.83245300,-0.61086000,1,BEGAUGU
4534,ESM20A,Eglise Saint-Martin,44.77138100,-0.54202000,1,BEMARTI
872,DUL02A,Eglise Saint-Martin,44.77164900,-0.54068300,1,BDULOUT
1943,SEU51A,Eglise St Seurin,44.84364472,-0.58677499,0,
2422,SEU51R,Eglise St Seurin,44.84264679,-0.58614118,0,
4141,GUY58R,Eiffel,44.92343724,-0.61642838,0,
4142,GUY58A,Eiffel,44.92347089,-0.61594846,0,
9786,EMA33A,Emaillerie,44.84489700,-0.63551500,0,BEMAILL
9787,EMA33R,Emaillerie,44.84536200,-0.63535500,0,BEMAILL
1437,ECO08R,Emile Combes,44.84653900,-0.53337200,1,BECOMB
1686,ECO57R,Emile Combes,44.86828512,-0.59708225,0,
1720,ECO57A,Emile Combes,44.86878715,-0.59716513,0,
2048,ECO08A,Emile Combes,44.84727000,-0.53363300,1,BECOMB
15121,SBCOUN,Emile Counord,44.85713064,-0.57467420,0,
5400,ECOUA,Emile Counord,44.85867400,-0.57488700,1,TECOUN
5401,ECOUR,Emile Counord,44.85862700,-0.57493400,1,TECOUN
9687,ECOUF,Emile Counord,44.85867560,-0.57483596,0,
1325,VEL54A,Emile Dreux,44.85832300,-0.60551700,0,BVELOD
686,VEL54R,Emile Dreux,44.85824300,-0.60546100,1,BVELOD
1075,EZO08R,Emile Zola,44.85150776,-0.52536035,0,
1491,EZO08A,Emile Zola,44.85198455,-0.52482016,0,
2179,ZOL95R,Emile Zola,44.90369000,-0.50457200,1,BZOLA95
943,ZOL95A,Emile Zola,44.90373800,-0.50446100,1,BZOLA95
13097,EMP28R,Empereur,44.84433600,-0.52586000,0,BEMPER
13098,EMP28A,Empereur,44.84431400,-0.52597300,0,BEMPER
1705,ENG10R,Enghien,44.84576598,-0.57606617,0,
3028,ENS34A,Enseirb,44.80640300,-0.60737500,1,BENSER
3029,ENS34R,Enseirb,44.80619500,-0.60739900,1,BENSER
2375,E2M05A,Entre-Deux-Mers,44.84516463,-0.53267691,0,
2385,E2M05R,Entre-Deux-Mers,44.84546400,-0.53288600,0,BE2MER
9396,SCOBMAR,Entrée du Bois Margnat,44.85957300,-0.47998500,0,BSCOEBM
2485,EPA20A,Epargne,44.79413400,-0.56766700,1,BEPARG
771,EPA20R,Epargne,44.79389500,-0.56751200,0,BEPARG
124,EPE12R,Epernay,44.83176509,-0.61594502,0,
4970,EPI66A,Epis,44.87317000,-0.50213300,1,BEPIS66
4971,EPI66R,Epis,44.87292600,-0.50242200,1,BEPIS66
143,ERA07R,Erables,44.82612008,-0.48172328,0,
9627,SCOERIA,Erik Satie,44.89701500,-0.75129900,0,BSCOERI
9628,SCOERIR,Erik Satie,44.89703900,-0.75193400,0,BSCOERI
5965,MBO46A,Ermitage,44.86608500,-0.59876600,1,BMBOUSC
5966,MBO46R,Ermitage,44.86613000,-0.59876900,1,BMBOUSC
1228,REN54A,Ernest Renan,44.85205400,-0.59148100,0,BERENAN
2661,CAT94A,ESAT du Gua,44.92776300,-0.51508400,1,BCAT
13119,ESC31A,Escarraguel,45.00942013,-0.52808920,0,
2902,ESC91A,Escarraguel (Pl Escarraguel),45.00898900,-0.52831600,1,BESCARA
2869,PES92A,Escarraguel (rue Cézanne),45.00892300,-0.52898500,1,BPESCAR
7570,CEZ91R,Escarraguel (rue Cézanne),45.00892100,-0.52876900,1,BCEZANN
3051,AQU53R,Espace Aquatique,44.89400400,-0.75024800,1,BAQUA
3052,AQU53A,Espace Aquatique,44.89407600,-0.75079800,1,BAQUA
3913,ESP92R,Espagnet,44.94594800,-0.53703800,1,BESPAGN
3914,ESP92A,Espagnet,44.94568200,-0.53632300,1,BESPAGN
3553,ANT43R,Esplanade des Antilles,44.79267600,-0.62341600,0,BANTIL
3554,ANT43A,Esplanade des Antilles,44.79360100,-0.62326000,0,BANTIL
2296,EFM32A,Esplanade F. Mitterrand,44.87395900,-0.51564300,1,BEFMITT
423,EFM32R,Esplanade F. Mitterrand,44.87417900,-0.51554200,1,BEFMITT
292,ETA06R,Etangs,44.83170800,-0.53725100,1,BETANG
493,ETA06A,Etangs,44.83114200,-0.53717700,0,BETANG
6429,ETA28R,Etangs,44.83114219,-0.53717734,0,
2454,ETC13A,Etchénique,44.83928500,-0.61142600,1,BETCHEN
9635,SCOETO,Etoiles,44.89944400,-0.76049100,0,BSCOETO
3439,EUR43R,Eurofac,44.78817800,-0.61157100,0,BEUROF
3440,EUR43A,Eurofac,44.78719800,-0.61040700,1,BEUROF
9139,EUROMA,EuroMédoc,44.90611000,-0.72505600,1,BEUROME
9140,EUROMR,EuroMédoc,44.90641800,-0.72476000,1,BEUROME
1258,EUR44A,Europarc,44.78107432,-0.65532902,0,
13198,EUR74A,Europarc,44.78115600,-0.65420800,0,BEUROPA
167,EUR44R,Europarc,44.78101119,-0.65560331,0,
1514,EUR93A,Europe,44.92471600,-0.49713300,1,BEURO93
2019,EUR07R,Europe,44.92492600,-0.49675300,1,BEUROPE
7505,TCANTI,Europe,44.89238300,-0.66439600,1,BTCANTI
7564,ROP07A,Europe,44.92526400,-0.49860100,1,BEUROP7
7565,ROP07R,Europe,44.92470000,-0.49793100,1,BEUROP7
7883,CAN72A,Europe,44.89253100,-0.66482400,0,BTCANT
882,EYME27,Eyme,44.87740683,-0.58954185,0,
9768,EYM60A,Eymet,44.83606200,-0.53862700,0,BEYMET
9769,EYM60R,Eymet,44.83603700,-0.53884100,0,BEYMET
9511,SCOEYQA,Eyquems Paix,44.82897200,-0.62696100,0,BSCOEYQ
9512,SCOEYQR,Eyquems Paix,44.82906300,-0.62831000,0,BSCOEYQ
7530,EYS72A,Eysines Bourg,44.88946500,-0.64845800,0,BEYSINB
7531,EYS72R,Eysines Bourg,44.88915400,-0.64750000,1,BEYSINB
235,DUM52R,Eysines Centre,44.88378600,-0.64792400,1,BDUMON
2937,GGA55A,Eysines Centre,44.88398617,-0.64978819,0,
2938,GGA55R,Eysines Centre,44.88371969,-0.64966943,0,
7509,DUM02A,Eysines Centre,44.88280000,-0.64802500,1,BDUMON
8354,EYSINA,Eysines Centre,44.88404000,-0.65007100,1,TEYSINE
8355,EYSINR,Eysines Centre,44.88379300,-0.64963600,1,TEYSINE
5377,MIT13R,F Mitterrand,44.82799387,-0.61385310,0,
5378,MIT13A,F Mitterrand,44.82804254,-0.61374225,0,
9057,FMI41R,F Mitterrand,44.82675766,-0.61362157,0,
1146,MOU03A,Fabrique Pola,44.85409100,-0.55313100,1,BMOULI
38,MOU03R,Fabrique Pola,44.85385400,-0.55380000,1,BMOULI
2449,DRO34A,Facultés Droit et Lettres,44.79852000,-0.61971700,1,BDROLET
3243,DRO34R,Facultés Droit et Lettres,44.79823600,-0.61958500,1,BDROLET
7518,FAI83A,Faisan Doré,44.91878500,-0.71397300,0,BFAISAN
7521,FAI83R,Faisan Doré,44.91874100,-0.71394500,0,BFAISAN
2802,FAN84A,Fanning Lafontaine,44.80830200,-0.61327000,0,BFANNIN
2846,FAN84R,Fanning Lafontaine,44.80827600,-0.61325600,1,BFANNIN
227,FAV20A,Farvarque,44.80404400,-0.57196700,1,BFAVAR
2716,FAV20R,Farvarque,44.80359400,-0.57167300,1,BFAVAR
5866,ARA43R,Farvarque,44.80478400,-0.57139400,0,BARAGO
9727,FAR73R,Farvarque,44.80471600,-0.57152900,0,BFAVAR
2170,FAU94A,Faulat,44.91992800,-0.48143500,1,BFAULAT
2275,FAU94R,Faulat,44.91962000,-0.48117500,1,BFAULAT
7861,BAS32R,Faure - Balguerie,44.86264100,-0.55662500,1,BBASFLO
7862,BAS32A,Faure - Balguerie,44.86320600,-0.55725600,1,BBASFLO
8601,BAS58A,Faure - Balguerie,44.86326100,-0.55752600,1,BBASFLO
7347,LFA07R,Faure - Brunet,44.86585100,-0.56189800,1,BLFAUR
7348,LFA07A,Faure - Brunet,44.86585700,-0.56087100,1,BLFAUR
8971,LFA04R,Faure - Brunet,44.86672800,-0.55985000,1,BLFAUR
9812,FAURH2,Faure - Brunet,44.86641000,-0.56160400,1,BLFAUR
13169,FBA53A,Faure-Balguerie,44.86437090,-0.55887628,0,
13170,FBA53R,Faure-Balguerie,44.86453030,-0.55868362,0,
281,FAU47R,Fauré,44.81660900,-0.61860300,0,BFAUR47
815,FAU47A,Fauré,44.81689900,-0.61826700,1,BFAUR47
125,FAU63A,Fauvettes,44.85991900,-0.49794800,1,BFAUVE2
1830,FAU63R,Fauvettes,44.86059200,-0.49801600,1,BFAUVE2
2809,FAU84R,Fauvettes,44.79102700,-0.70033900,1,BFAUVET
2811,FAU84A,Fauvettes,44.79157300,-0.70099500,0,BFAUVET
2250,FAYZEA,Fayzeau,44.82536969,-0.48065103,0,
8001,FAY62A,Fayzeau,44.82386400,-0.47951900,1,BFAYZEA
8002,FAY62R,Fayzeau,44.82359700,-0.48028800,0,BFAYZEA
13157,BFE15R,Felloneau,44.81148683,-0.56024810,0,
13158,BFE15A,Felloneau,44.81141266,-0.56311739,0,
13107,FEL15A,Fellonneau,44.81160090,-0.56399027,0,
3183,FEL22A,Fellonneau,44.81146800,-0.56393100,1,BFELLO
721,FEL22R,Fellonneau,44.81161900,-0.56399100,1,BFELLO
2283,FBU02R,Ferdinand Buisson,44.82442089,-0.55121577,0,
3579,FBU02A,Ferdinand Buisson,44.82388263,-0.55170094,0,
8051,BAU87A,Ferme de Baugé,44.77393700,-0.58385800,1,BBAUGE
8052,BAU87R,Ferme de Baugé,44.77396000,-0.58316300,1,BBAUGE
9231,FER80R,Ferrière,44.78471300,-0.60202100,0,BFERRIE
9232,FER80A,Ferrière,44.78465700,-0.60208100,1,BFERRIE
5905,FER41A,Ferry,44.84161579,-0.60293616,0,
5323,FET82A,Feydit,44.88014190,-0.70460744,0,
5324,FET82R,Feydit,44.87984089,-0.70471434,0,
7034,FLA48R,Flammarion,44.82841776,-0.69289894,0,
3435,FLA46R,Flandres,44.79339300,-0.68748300,1,BFLANDR
5288,LAN46R,Flandres,44.79348800,-0.68732500,1,BFLANDR
2207,FLE57A,Fleuranceau,44.88583408,-0.61148127,0,
2210,FLE57R,Fleuranceau,44.88589656,-0.61177688,0,
5217,DRAVE,Floirac Dravemont,44.84589800,-0.51041400,1,TDRAVE
5220,FDRA06,Floirac Dravemont,44.84601700,-0.51009200,1,BFDRAV
5226,FDR32R,Floirac Dravemont,44.84602200,-0.51021900,1,BFDRAV
6330,FDR80R,Floirac Dravemont,44.84586200,-0.51013300,1,BFDRAV
7181,FDR28A,Floirac Dravemont,44.84569020,-0.51016060,0,
7551,FLD63A,Floirac Dravemont,44.84568860,-0.51021117,0,
7555,FLOI63,Floirac Dravemont,44.84601680,-0.51009234,0,
1601,FDR06R,Floirac Dravemont (av Allende),44.84597500,-0.51055800,1,BDRAVAL
7641,FLI10R,Floirac Libérat.,44.83883945,-0.53036624,0,
8501,FLI10A,Flrac Libération,44.84000230,-0.53318810,0,
7092,FOI39R,Foin,44.92774737,-0.67921849,0,
8881,FOI85R,Foin,44.92760100,-0.67847300,0,BFOIN
2682,FON72A,Foncastel,44.83632700,-0.64205400,1,BFONC72
3318,FON72R,Foncastel,44.83609300,-0.64177300,1,BFONC72
9038,FON35A,Foncastel,44.83633152,-0.64110416,0,
9039,FON33A,Foncastel,44.83623909,-0.64117417,0,
8321,FONDAR,Fondaudège - Muséum,44.84647100,-0.57992400,1,TFONDAU
8322,FONDAA,Fondaudège - Muséum,44.84676500,-0.58028500,1,TFONDAU
8671,FMUSEA,Fondaudège Muséum,44.84730200,-0.58096600,1,BFMUSEU
2164,FON20A,Fonfrède,44.82505700,-0.57264500,0,BFONFR
2403,FON20R,Fonfrède,44.82549300,-0.57254600,0,BFONFR
7885,FON57A,Fongravey,44.91458324,-0.63006391,0,
7886,FON57R,Fongravey,44.91451313,-0.63055407,0,
9472,SCOSBTA,Fontaine,44.80834800,-0.70364500,0,BSCOSBT
9473,SCOSBTR,Fontaine,44.80828800,-0.70380600,0,BSCOSBT
5232,ARLAA,Fontaine d'Arlac,44.82667100,-0.62566000,1,TARLAC
5233,ARLAR,Fontaine d'Arlac,44.82662000,-0.62558100,1,TARLAC
5283,ARLAC,Fontaine d'Arlac,44.82607400,-0.62545700,1,BARLAC
5837,ARL42R,Fontaine d'Arlac,44.82611400,-0.62559900,0,BARLAC
9125,ARLA74,Fontaine d'Arlac,44.82627100,-0.62576100,1,BARLAC
9006,TFON22,Fontanieu,44.95483018,-0.59947792,0,
9007,ARD22R,Fontanieu,44.95501500,-0.59904600,1,BARDI22
9008,ARD77R,Fontanieu,44.95502300,-0.59909700,0,BARDI22
1187,FON63A,Fontaudin,44.85049800,-0.49288900,1,BFONDIN
820,FON63R,Fontaudin,44.85009200,-0.49404200,1,BFONDIN
4094,ARFO64,Fontderode,44.86234700,-0.47631700,0,BARTFON
5811,FOR42R,Forestier,44.80485305,-0.63853212,0,
5812,FOR42A,Forestier,44.80516917,-0.63741320,0,
1269,FLA92R,Fort Lajard,45.01734500,-0.57711800,0,BFLAJAR
1889,FLA92A,Fort Lajard,45.01735200,-0.57716900,0,BFLAJAR
15124,SBFORU,Forum,44.81061546,-0.59089501,0,
7815,FOR20A,Forum,44.80994457,-0.59129525,0,
5942,SMU29A,Forum des Associations,44.88505300,-0.62080000,1,BSMUNIC
5943,SMU29R,Forum des Associations,44.88427000,-0.62074900,1,BSMUNIC
1006,BEA46R,Forêt du Bourgailh,44.80112600,-0.68450900,1,BBEAUSE
524,BEA46A,Forêt du Bourgailh,44.79973100,-0.68498800,1,BBEAUSE
670,BEA47A,Forêt du Bourgailh,44.79966500,-0.68643900,1,BBEAUSE
2777,FOU46R,Fougnet,44.77262800,-0.71200900,0,BFOUGN
539,FOU46A,Fougnet,44.77257900,-0.71241100,1,BFOUGN
5192,FCHAUXR,Four à Chaux,44.91805800,-0.66613800,1,BFCHAUX
6397,FCHAUXA,Four à Chaux,44.91804400,-0.66627700,1,BFCHAUX
1204,FOU07A,Fourney,44.82201900,-0.49033300,1,BFOURNE
13075,FOU25A,Fourney,44.82222906,-0.48853515,0,
13076,FOU25R,Fourney,44.82222230,-0.48875000,0,
2199,FOU07R,Fourney,44.82197900,-0.49074800,1,BFOURNE
2169,FOY93A,Foyer Municipal,44.89165000,-0.50283100,1,BFOYE93
2240,FOY93R,Foyer Municipal,44.89185700,-0.50283100,1,BFOYE93
2081,EXU91A,Frachon,45.01330600,-0.53655500,1,BEXUP91
2558,EXU91R,Frachon,45.01349300,-0.53633800,1,BEXUP91
367,FRA51R,Fragonard,44.85714600,-0.63302700,1,BFRAGO
5917,FRA41R,Fragonard,44.85684500,-0.63366600,1,BFRAGO
6771,FRA16R,Fragonard,44.85411367,-0.66192321,0,
6772,FRA16A,Fragonard,44.85352222,-0.66236612,0,
755,FRA51A,Fragonard,44.85730500,-0.63420300,0,BFRAGO
9461,SCOFRAA,France,44.79262900,-0.66704200,0,BSCOFRA
9462,SCOFRAR,France,44.79278600,-0.66692600,0,BSCOFRA
1131,ALO46A,France Alouette,44.79960400,-0.66244600,1,BALOUE
2783,ALO46R,France Alouette,44.79869800,-0.66366600,1,BALOUE
2871,ALO80R,France Alouette,44.79826600,-0.66311900,1,BALOUE
2881,ALO80A,France Alouette,44.79863200,-0.66294000,1,BALOUE
7440,TALOU,France Alouette,44.79861800,-0.66310400,1,TTALOU
109,FRA46R,France-Les Castors,44.79395900,-0.66988800,1,BFRANCE
180,FRA46A,France-Les Castors,44.79415100,-0.67060900,1,BFRANCE
2670,PFR46A,France-Les Castors,44.79347600,-0.67059100,1,BFRANCE
7439,7439,FRANCE.ALOUETTE,44.79864658,-0.66305481,0,
1111,FFE48A,Francisco Ferrer,44.82515401,-0.61304980,0,
656,FFE48R,Francisco Ferrer,44.82504127,-0.61263729,0,
18,FRA34A,Franklin,44.79899000,-0.58725300,1,BFRANKL
361,FRA34R,Franklin,44.79891200,-0.58659000,1,BFRANKL
2560,DEH77A,Frankton,44.90705800,-0.62176400,1,BDEHEZ
3265,DEH77R,Frankton,44.90740500,-0.62190100,1,BDEHEZ
7717,CBLANA,Frankton,44.90745900,-0.61912700,1,TCBLANQ
7718,CBLANR,Frankton,44.90705700,-0.61903700,1,TCBLANQ
7874,TFRA22,Frankton Terminus,44.90723900,-0.62173800,0,BTFRANK
3735,BORDA,François Bordes,44.80350400,-0.60672000,1,TBORDE
3736,BORDR,François Bordes,44.80349400,-0.60677000,1,TBORDE
5228,FMITA,François Mitterrand,44.82715100,-0.61426700,1,TFRMIT
5229,FMITR,François Mitterrand,44.82716300,-0.61418000,1,TFRMIT
1136,FRA47A,Fraternité,44.81829900,-0.61568600,0,BFRAT47
1304,FRAT8A,Fraternité,44.83847718,-0.54398547,0,
39,FRA47R,Fraternité,44.81848500,-0.61525500,1,BFRAT47
4514,FRAT8R,Fraternité,44.83893325,-0.54353292,0,
9579,SCOFREA,Fresnay,44.87355200,-0.69248500,0,BSCOFRE
9580,SCOFRER,Fresnay,44.87367000,-0.69245500,0,BSCOFRE
5184,FREY38,Freychaud,44.80891596,-0.50033011,0,
9337,SCODEVA,Frères Devès,45.00351700,-0.52723400,0,BSCODEV
9338,SCODEVR,Frères Devès,45.00342800,-0.52720300,0,BSCODEV
1373,LUM02A,Frères Lumière,44.79648400,-0.53285600,1,BFLUMI
2159,FLU56A,Frères Lumière,44.89113600,-0.63791600,1,BFLUMIE
2962,FLU56R,Frères Lumière,44.89060500,-0.63786900,1,BFLUMIE
4206,FRL56A,Frères Lumière,44.88952330,-0.63320939,0,
4207,FRL56R,Frères Lumière,44.88964247,-0.63369891,0,
541,LUM02R,Frères Lumière,44.79647400,-0.53259000,1,BFLUMI
9519,SCOLUMA,Frères Lumière,44.82710900,-0.63459200,0,BSCOLUM
9520,SCOLUMR,Frères Lumière,44.82709600,-0.63469200,0,BSCOLUM
5957,FPO46R,Frères Portmann,44.86049300,-0.57661200,1,BFPORT
5958,FPO46A,Frères Portmann,44.86056600,-0.57631200,1,BFPORT
1028,PCA72A,Frères Robinson,44.84984800,-0.65653900,1,BPCAPEY
433,PCA72R,Frères Robinson,44.84979400,-0.65652300,1,BPCAPEY
7287,ROB34A,Frères Robinson,44.85047600,-0.65551500,0,BFREROB
7288,ROB34R,Frères Robinson,44.85120900,-0.65543700,1,BFREROB
7333,FRROBA,Frères Robinson,44.85005800,-0.65589400,1,TFRROBI
7334,FRROBR,Frères Robinson,44.85000200,-0.65596600,1,TFRROBI
9700,FUR20R,Furtado,44.82399490,-0.55831841,0,
2028,FUT93A,Futaies,44.90833300,-0.49535000,1,BFUTAIE
2180,FUT93R,Futaies,44.90926100,-0.49594100,1,BFUTAIE
3665,FUT95A,Futaies,44.90911800,-0.49647700,1,BFUTA95
880,FEN90R,Fénelon,44.90945500,-0.51576300,1,BFENELO
909,FEN90A,Fénelon,44.90975000,-0.51641500,1,BFENELO
3859,GAF16A,G. Fauré,44.85148400,-0.63278700,1,BGFAURE
